"BAJAJFINSV","Nifty"
0.05099855293676718,0.008947363441922904
-0.01023091736939526,0.010475810818458879
-0.010658973127271158,-0.0006013360301345736
-0.004314852071182803,-0.02069675646183673
-0.026464929350040117,0.004345903097798304
-0.0006719557338452213,0.0028740693529217144
-0.011822371935676554,-0.009252056300438414
-0.010631431113990685,0.006105880011974896
-0.008080543516664828,0.013463733329775537
-0.003957742032752089,0.00025160714371265207
0.0032193418655654805,0.02117998026332083
0.019138429564031674,0.004138299829661292
0.02087833323310852,0.0030050657182715892
-0.00969777084521127,-0.0058759268931250835
-0.004882254360912073,0.007423729605992479
-0.00149448107713074,-0.005629033530207324
0.013469977160743022,-0.0014612582711326968
-0.0016718298478137607,-0.002926853232320899
-0.018560369264320368,0.008830905519977877
-0.0012226933671042857,0.00717041273916489
-0.005324502399172981,0.0044790896316135665
0.01351119829927032,-0.0016192547858630492
0.010280720166870969,-0.001204383570967761
0.019932840009172927,0.005301937657224834
0.013787387263107177,-0.004207172507772362
-0.01078797436602723,-0.003347163887719135
0.04165418589519497,-0.007494345014479706
0.0416152661247402,-0.007275576853003581
-0.0030229750543972716,-0.005664646346349474
-0.007453773965175064,-0.0018597039800940113
0.0019856334459838407,0.0012297399314105412
0.003760214479185946,-0.002543203382345868
0.002024957624406607,-0.010540782311950877
-0.01270593958959031,-0.00014460401005636587
0.002405053738085821,-0.004915531342610652
0.009750083660331307,-0.016657834767500844
-0.008569078328604325,-0.0027109275227670594
-0.025317421885029678,0.005713562175915474
0.00831837857795164,0.003964556479321757
-0.0073935917378626995,-0.01349273722414323
0.005017981409272639,0.014349853565563233
0.004446871358382463,0.0017595620158744893
0.0005954796025420819,-0.0009291362215197783
0.001190187097082303,-0.0022486099945854842
0.012973692459669142,0.006665267167220438
0.006633279084914378,0.007471066168200436
0.0012165634282508002,-0.0009379927250294947
-0.003392001828235695,0.002476280142402585
-0.02354584028338101,-0.002960414875123619
0.03589715833584323,-0.008472731019268112
0.024458212479526106,-0.01045885455198181
-0.006520033905808359,-0.0021203048365810244
-0.008339238509758746,-0.00820301694747153
-0.038588915693175706,-0.011581883576552326
-0.011334854782981843,0.009300466995073847
-0.01892465200630593,-0.009481552438262469
0.02595983669046419,0.0052033203010796785
-0.011468250537811966,0.006647028228073146
0.0025517637571369502,0.006492747683555075
-0.007320811333505433,0.012056689827188504
0.01850332579098709,-0.010504363264078215
0.01533822445937001,0.009340436124764389
-0.017918258831391243,-0.006171472891723509
0.009578006289938889,0.01025546756334553
-0.004331032797559794,-0.0006229876719936056
0.002563375291440299,0.008154139534802306
-0.004752085134060047,0.00047952316952909517
-0.0024912782393620436,-0.004124151898522594
0.0015869910672290453,0.006344796327370573
0.01103869140207384,-0.019512139672656068
0.02137387605788059,-0.0008535036728700931
-0.002062465528602071,-0.005607175987295942
-0.012249272406582632,-0.022309804288851615
-0.006889577929964786,0.004366937601780198
-0.0038282603186826866,-0.004933334146767779
-0.005932308582833676,-0.007079766561497533
0.038063361936434816,0.006937152757246082
-0.028494258453361124,-0.0033851815999878685
0.007255254202190331,-0.013135548583142975
0.015300111021157047,-0.011670091596395106
-0.019396727981097234,0.01144063365528498
-0.02226892869929774,-0.01691978471599055
-0.03862499729421467,-0.004446390333827606
0.009225330657252277,0.020015720358270966
0.001866041558963954,0.001845712216328285
-0.0029692553383821136,0.0002151782872975076
0.024394159017513285,-0.0017612985109744061
0.017258691455278537,0.01870793974576278
-0.016576206551796948,-0.001004767628419061
-0.009722178299282654,-0.013287592878317099
-0.0066697770088417485,-0.012574525347161839
0.001020629147785181,0.005732320372436472
-0.024389012035531912,0.011493800378173945
0.03324911815744403,-0.013599777899510175
0.0011976566793531925,-0.012054527056753143
0.014780999964403518,-0.011304156887409142
-0.038247967688742376,-0.033170737493480415
-0.028001738969247316,0.000659384482627847
0.003026526542354462,0.026070949500593018
-0.051994876605472085,-0.016012982343513327
0.002652490998325555,0.00854115489660559
0.013168296592399077,0.011718420009271747
-0.011401531316003853,0.0026419160844022667
-0.0015553988726734478,0.003300600492320445
0.011639200330558699,-0.01727820021552813
-0.027804374828644306,-0.012778532043773945
-0.02558121722636979,-0.006853134578146838
-0.008863419141204573,0.00848562550833627
0.0000617332203804766,-0.006074212454212504
-0.009653646507709775,0.03366943224472979
0.0008123696782214565,0.020291361056286178
0.0063996117973857455,0.014486656476968274
0.048638332170942454,0.0013042431205768333
0.016387541801388492,-0.0000067188574137201234
-0.024912722580306874,0.0062121760265285726
-0.002805607766974402,-0.006060955439853136
-0.0004489146552207961,0.0032126384476451587
0.0050605661914331895,0.003801470567856101
0.005750257906112329,-0.010366427060189039
-0.024794947205010156,0.005113516540073921
-0.0006378500897622681,0.0018402807134521955
0.010091577036223142,0.012219591933873408
-0.008947024647834152,0.013137204456995545
0.004133896719254176,0.0013823411753253218
-0.0014226275729191935,0.00020740359827417615
0.00009095430861753158,-0.01314065988466275
0.009093343617326353,-0.0023768693473581034
0.036196030615093064,0.01819141700671322
-0.023162150935210797,0.00041365535724182534
-0.010653739356492692,-0.003275883557458525
0.017787465083048487,0.005931505844853027
0.008576221044723144,-0.020054597864443715
0.02083461951358378,0.0014664749992157138
0.0026047654615645377,-0.008917360263988159
-0.0014274922994864463,0.001159485555976693
0.009520757941206883,0.01538009635759225
-0.0009062671427050793,0.004894842333823655
-0.007908852992420475,0.01835528786938803
0.016058040831960326,0.008184244012008537
0.00030944645118557876,0.000006292720984063887
0.023980180655323074,-0.00034115985975556384
0.02767399871611594,-0.0016114660946576285
0.005423173601786611,-0.005601762319742718
-0.018785681547858448,0.013698206844151316
0.0005957010724870731,0.002166364239581508
-0.0034370733521590572,-0.016623003249295658
0.015126445403867055,0.00032492975246100876
0.005671520465575329,-0.0055924869538758306
-0.01979148737591454,-0.007545562041464174
0.017884282629201574,-0.005221401187556519
0.034953452834089384,0.0037565701555860313
0.0035551490320288462,-0.00026498674940206204
-0.027903361999679115,0.01714624218899483
-0.002851866136832363,0.0027650473286063818
-0.007891758330070626,-0.004937968503626312
0.0037369976606232767,0.006567816094887053
-0.011355498774448919,-0.010822236983010889
0.00769317695668578,0.005867010272040192
0.01065077989030093,0.0038164297299875965
-0.013628748285224904,-0.0026106641320533396
-0.0050073123706584535,-0.011022661712956024
-0.0004575668748169288,-0.004329689778799671
0.0010769891181830631,-0.0024065950334483483
-0.0030123647500644194,0.002302441899738898
-0.026248293527459738,0.024009988791500844
0.0007480375024083258,0.016981940750889133
-0.024305908599142154,0.010781136859287752
0.015378041318703399,0.002678807876091663
0.0015648181914402442,-0.00224978932567098
0.02430039430125664,0.0024325800862253664
0.0018795100765491238,0.004767755190470214
-0.010059008506579939,0.0002250421229132562
-0.012138531594538635,-0.002402442641649999
0.029384696605220306,0.0079746363642525
0.0023766333906292967,0.000798360825302368
0.005496225693115803,-0.008394751347686318
0.005761035366639933,-0.004089644253626705
-0.008818441768876707,-0.007276541565709557
-0.010670941212744266,-0.00021576701832846302
-0.015323094507187093,0.012054669875339074
-0.022238779354753567,-0.008023982177439841
0.05759520368660974,0.003617626754291724
0.03895610563564764,0.008359624411871543
0.049848481936838815,-0.0022576450810221256
0.005968854855967273,-0.001970850646528203
-0.02349055066700125,0.008136572328750247
0.0025898765912934696,-0.021987932060813235
0.006234303775949162,0.000754159796020671
-0.011206544693084417,0.004095260133349452
0.03732074403537203,0.00936900915762929
0.05017694444692914,0.010208434909800097
0.006508174920411558,0.00489874923833378
0.046445942916978115,0.005085111455243503
0.010225928506072533,-0.004151385092104592
0.014300391107044013,0.00023395005420852064
-0.0012952441082904242,-0.001763057281886852
-0.015775515390275014,0.017385163471969063
0.003953240204347233,0.006276575248392213
-0.007638476522278635,-0.00018187958473041228
0.023026283698694573,0.005340689007570867
0.029650692558475224,-0.002755354232341014
-0.027685074189938645,-0.0038284349758917397
0.015009405532455429,0.002332860430511516
0.013723768948048727,0.004373522445531432
0.012488590730445812,-0.006508402849079252
0.015362484043169035,0.003654550173197468
0.022354656560261456,0.011058187824152714
0.02133738466802524,-0.00521095666944769
-0.0033924322636046697,0.0029275331733146937
0.00003837484055159695,0.005861324675939357
0.04427016957830866,-0.0032078055947200824
-0.037163231686080364,-0.00022575620767487868
0.019471032309693374,-0.001580424394947531
0.02208201255959596,-0.009051569479042407
0.038492585954078465,0.0007314347573089042
-0.03628799379255312,0.01544254985183607
-0.029566048872200684,0.0032475791308681904
0.008731773372833025,-0.0037995959851966467
0.00041216459167115973,-0.01186301328032719
-0.010356841705522837,0.00196501421328425
-0.014118044059618631,0.005865750912925489
0.03484020798717387,-0.002140571985977696
0.024132911178240717,0.005704998940460019
0.003731196199958881,-0.0007320910846569374
-0.007452655542458065,-0.0043556517667147614
-0.012144504910945899,0.00039971698761896864
-0.001877279206151305,0.002050390010159427
-0.004720285758317582,-0.0067164851288065985
0.007076997009882916,-0.002287003276696683
-0.013097906593127298,0.004071179613286467
0.0108112000948079,0.015904758191865594
-0.008537948280613961,0.004786014726232414
0.04454570047648269,-0.0013145391345137933
0.00281315655777064,0.003988762906827475
0.010156754076465699,0.015136765147483229
0.04317112903988412,-0.002801051660516668
0.02131576093423816,0.0038741868080146374
0.007242787329761778,-0.009583893325886687
0.006879564837363156,-0.017041355033657894
-0.0052545422503975075,0.00126210478836603
0.023566149620915675,0.0018277675973067296
-0.03035725002062897,0.00426646743020759
-0.030154231133791353,0.0032518531946984326
-0.01342209996250058,-0.003689659706342021
0.021612573399857834,0.00014243552733140863
-0.023970453917593774,0.010288054776023061
0.023816528401096933,-0.004048558402982818
0.044601824201203503,-0.012285499419204147
0.025434366738415478,-0.0019086689142205743
0.02496100913368264,0.004450748674510391
0.012430061274135007,-0.017598369852894074
-0.002321848435689593,0.0023163557107521277
-0.004365708344436564,0.014742422584174512
-0.011611442576036643,0.003553493710236147
-0.039865209650777333,-0.002873732901862805
-0.011639830039726422,-0.0039341932688122866
0.0407551887701069,-0.001372079644477075
0.001627709190483156,0.0012877341454543584
-0.014125715536376598,-0.01555325636515763
0.001521611770562339,0.0011723284898410625
-0.0030383677811192575,-0.007339748483137026
-0.009508532883705335,0.018485046802068767
-0.0007371448752638007,-0.0021665127683992607
0.018395468732707358,0.00465415387508778
0.006945110872694533,-0.0007300027260003669
0.04035021000484627,0.001829092246872141
0.010583300898237712,-0.0020266954804876894
-0.007110560271088564,-0.008750107199874756
-0.018547842341288475,0
-0.016623941728146057,0.002640666260410319
0.008584469727509857,-0.0013602685806899746
0.024425818592397442,-0.013012606868569773
-0.017999122230601176,-0.0034120043457834814
0.03523511250445021,-0.006034236362420916
0.02237529289818704,0.007505534904402023
-0.024964561710132286,0.005472487635960138
-0.007353526025844034,-0.013056610840463235
-0.04511986003692496,0.01111835863377609
-0.01728342516298782,-0.026912611207225105
-0.02209178088824202,-0.022642577343551074
-0.012890466890684195,0.00038847164676942804
0.018796777243755412,-0.0039018076110289455
-0.021880833885144103,-0.0007240263688284356
-0.06419908015364652,-0.017958657712940335
0.034160207022229154,0.00923177991137523
-0.002154288136289077,0.0038738863520997513
0.008584137663289462,-0.008439844976008543
-0.0331271504615415,0.01868053543405934
0.019626104138069825,0.001552826159102025
0.010201458752642268,0.0018764842909221795
0.006243283237680909,0.010114048376801781
0.007018117521176019,-0.00384213131497365
-0.009511217788412575,-0.012950308307977521
-0.001291688648508827,0.005187490232423325
0.017664590994274514,0.0017714780255266935
-0.01695657816946061,-0.005047198872012176
0.013047195575489152,0.017871996283044464
0.0181351503166636,0.0018067979539408642
-0.010769660498390399,-0.011008587163736538
-0.013937966634951234,0.006241739023980519
0.012917531743939554,-0.004786009259927512
0.0005841848205337863,-0.003525850608614729
-0.007306776764781135,-0.0017354178313786048
-0.033761817786864906,-0.004312342499689005
-0.03445462125102987,-0.0027084461720646383
-0.023417139586026307,-0.002610622742730066
0.04391778583275465,-0.010196830410527049
-0.03427812673258018,0.0008334150365737285
-0.013960072865508232,-0.00970478665122249
-0.012895787477727277,0.015755710555432605
-0.041279745471815406,0.00024897763254638045
0.027567488988845583,0.008556475747707223
-0.000973030618502942,0.010143603584323833
0.04801637501649841,-0.0007696016455412999
0.020848923582082103,0.001558774986246103
0.025510984074177262,-0.00021361652781592359
0.007886016090275545,0.010170295464257439
0.01893007939025312,-0.0036259035397340025
0.022714611352779236,-0.0009401004613551505
-0.018497298655610003,0.0063804621443762895
0.019453828993912337,0.011105709811347026
-0.013218770118887918,0.003167988492696476
0.004733905218945374,-0.0008148474927566129
0.0058477061729881995,0.0014821045051102203
0.002773871923413645,-0.0017592009013699048
0.00003321447681325728,0.0022624434389140274
0.0003313236542001754,0.0021503634311513344
-0.002318173480778863,-0.010165855055049652
0.0023565959076417005,0.005048344239240397
0.008924746629705816,0.010045856521480136
0.03548168239314887,0.014977960537141241
-0.028766152368414608,0.004475313126616489
-0.00017956780184908547,-0.0009836539852451903
0.02133225562659026,-0.008276643595609676
0.013071974601493402,0.01811647641511354
-0.00009458168818284352,0.0020478188471506143
0.011374330940997818,0.0007671173827173987
0.01260361758115207,0.006875638078155315
0.02543244551861105,-0.0037211469910548925
0.04016952926813876,0.00008553539644850224
-0.012174728554640602,0.0010663168995421913
0.08830524147940254,0.0017257601983538123
-0.008248284905990116,0.0013077767517119328
-0.007653230051019547,-0.0014480326951427163
-0.02347802367849541,-0.00768850147279539
0.015082402041294164,0.006109070089370626
0.001735247767466293,0.004978377192982392
-0.012193326424803586,0.0065180179250015876
0.009866604487389163,0.00322657597202665
0.011809838112604098,0.0021386510590334367
0.0038951717295217904,0.0014114203640833236
-0.011870739567802688,-0.004787717993176415
-0.004846647389750019,-0.0019221268138954813
0.034794838450752534,0.007455313180213886
0.02586528705254192,-0.005147645375907286
-0.0027553008826191865,-0.0002472198657265024
0.020213202416862586,0.00740657725377002
0.0024782694583417204,-0.0018463653660096254
-0.01232213848798388,-0.0025260799843858078
-0.029351093469820858,0.00030256659446678454
0.01487353236431681,0.0008457270079534625
-0.003300408882530373,0.017062996829978434
0.007082549391319112,-0.0002421255639924551
-0.00709801951899532,0.007584139604493891
0.005571744753356704,0.0006936659345113193
0.02749581646396151,-0.0036244558388620874
0.0018822933736567877,-0.00058613971185912
0.025744949719145663,-0.009981889491859953
-0.01756173948791152,0.006184587566954753
-0.0008313490168777282,0.0023882323350213775
0.023110002271556292,-0.00689501592007033
0.012421627682880592,0.006146863397311586
0.009895670313858166,0.004724859454261998
-0.004616065288865411,0.0032754648656701905
-0.020475477097891808,0
0.011360302365857585,0.006987285352227909
-0.006869117526450583,0.0029553178667685357
-0.0005046340683732215,-0.0003454014090379354
0.00930894843828616,-0.0068722449009022
-0.00003657470762906636,-0.0018318178747383327
0.007454412852142142,0.006050221241765454
0.012001158930277978,-0.003632110533723131
0.011451867102627293,-0.005720723085849098
0.03473559048420834,-0.0012567207506513688
0.00042307911680137427,-0.0037365459858662927
0.02928094781514421,-0.00018125905988664934
0.02419525285474507,0.003614037567968278
-0.025683464871700385,-0.00186068903205536
-0.02760691859426083,0.010806610059281936
-0.006717199659869923,0.0096170419805573
0.0035368758209175888,0.004862141050555213
-0.011789993333410438,-0.0010371443517084862
0.015729484992283486,-0.0040783528850813445
0.034905893085774915,0.0010479307618022793
0.002176939723664099,-0.00019858812071612064
-0.0020839807235288554,0.005149318348561011
0.011249283658950107,-0.007970232896039231
-0.0020763246509843195,0.003096292053436825
-0.0007118277038501139,0.0003006000674912884
0.001468507161343824,0.009708238277520936
-0.0308999202019268,0.001605198761920255
-0.0016822995100535976,-0.0022817964751886545
-0.009613330626734376,0.0047335891403128055
0.002969148865586758,0.00707747752691332
0.02376194356006627,0.0014192225814081841
-0.022298497870371237,-0.010109419730729922
0.03535387644824332,-0.00016435783295424915
0.0036366864188928445,0.0010977639316046082
-0.017679395328766962,-0.005520049691415335
-0.03738787686350503,-0.002727485170549369
-0.034521684206426005,0.015939255504019985
-0.049329797765902635,0.008974958227082813
0.0047550453964158084,0.001021436191324737
-0.007305952949130117,0.00204576968007011
0.010913204153871224,-0.00034285291955020024
0.0025642428010940444,-0.0005353141223852637
-0.002320679727098169,0.003889351454408298
0.03913151443683852,0.0022374899259336805
0.009026445184163474,-0.0039223594106153
0.0032442415237948575,0.0027757167746371844
0.02382541933921854,-0.001722947291086086
-0.0002437477177047052,0.0021767861307626524
-0.014089235460101915,-0.005362874253355135
0.0023679351004404804,-0.000987895638048834
0.006076398269417493,0.0011710332721404399
-0.008831585238069664,-0.004169261694797579
-0.02110952542735932,0.0010440538735536466
0.005827794353432103,0.007248606485518772
-0.011599881880700913,-0.0004193408350743225
-0.007266643440006567,-0.0020614690008804288
0.02471698455437567,-0.00037365150578169335
0.01017940690832059,-0.005716490654205666
0.00517392513267391,-0.006637089771306139
0.0009377794730773457,-0.002118551440549825
-0.011339055566803254,0.0013538373765310978
-0.0281281279889189,0.0017677405215838404
-0.01590942276485441,0.009883477941745098
0.01786396428430997,-0.00017682735309406547
-0.0022880832528972468,0.0025277276786230657
0.004867301830941683,0.0038339625528221893
0.0029136925739668014,-0.0009044348498240016
0.0004840072771583374,0.010888907501017708
0.004004619039312721,0.0015351472256670171
0.0009646299976827193,0.003070677607286122
-0.008575214200779863,0.007701693036069378
-0.0031344116231917006,-0.0005409167175025423
0.004923357448118104,0.002994086510257727
0.025732315672471286,-0.008955249094007802
0.031979292164018104,0.007372352626897086
0.008099392511959742,-0.002656653303037664
0.010545655304454064,0.004248852544592556
-0.006016181537197657,0.005158759587504018
0.03279743512173161,-0.00018568248589227856
0.025150654491713855,0.005630017020121677
0.04938775650921701,-0.000010037272640569957
0.008054326959500781,-0.0006037403251030229
0.0017273108485984883,0.006250897199061291
-0.0006151006166188967,0.003726348002230515
-0.004237720775663603,-0.003277462761617082
-0.001651796240486791,-0.0067301105986211675
0.01330619348435233,0.005267809234949733
0.015104576548513623,-0.0008940633842600413
-0.01280766325795935,-0.007840056271240896
0.022529318839354603,-0.007065154895020339
0.03775131191980497,-0.008861461814179945
0.0235299372507378,-0.011145357297421088
-0.017844497691606554,0.008583287440142903
-0.04014165216889424,0.010531736790032036
-0.018967568472999498,0.0006921671703364812
-0.0065178289288321655,-0.006739598790892392
0.04608375078415861,-0.008442350488852685
0.02580412032386678,0.0011482258119665657
-0.00977247834285196,0.008903768526732678
0.0009519176084851073,0.00046179193098204116
-0.0174498653814389,0.005655850493087774
0.0034024161849645984,-0.011777701789267597
0.022293939124807864,0.00901900130753762
0.028955663983297773,0.0033891787741118433
0.013030641909000449,0.005696770261099914
-0.024211197270115357,-0.006170875399741955
0.008579902967853005,0.0039696542923713645
0.0024045442163373827,-0.0036172905784277185
-0.0013721760610445116,0.0013815973589266345
-0.021481920807406588,0.0004934001155179708
0.003468293434170518,0.007171760518429477
0.011165816074151035,0.008694739847592264
0.030726880160472474,-0.001362323604742024
-0.005165513935778434,0.000724236815811005
0.024764250479834878,-0.00011889239648312007
-0.00948842161879908,0.006712596166942917
0.007827353349462988,-0.0005466114007719135
-0.007469490398822101,-0.0006306369635843882
-0.0010650441094868098,-0.001898206737864973
-0.008476455486827822,-0.015560319004483058
0.004407785735616092,-0.009212875677187192
-0.008555693712306895,-0.00011137988407818783
-0.02081058818017224,-0.013751709466646406
-0.046415672210599966,0.003410132244562508
-0.023137959492452117,0.0020114151068206304
0.011720659371983865,0.0072431597809773296
-0.019176077271592706,0.005618985851209414
-0.005442311955966415,-0.002642507233232756
0.021948075889353193,0.009202422786162748
0.03317523229092868,0.000906821329616161
-0.009567376919070367,0.00282319609560749
-0.0029955154390459877,-0.0032095991652228394
0.00746378545528171,0.011177047830655042
0.0014817164695212362,0.0070371426702104676
0.005248911202655662,0.006235526976075083
-0.006083979242667906,0.00035193460340582713
0.017156459299125355,-0.0023059949033705797
-0.003134234652825784,-0.006297203705461183
-0.0038974843832334416,0.0037746623943295723
0.00045769540457562104,0.0022435863930248072
-0.007784745574623607,0.008586597204334037
-0.0016837114939292663,0.004706027656694714
-0.0035431762532564873,-0.002006032636085984
-0.006525084726800852,0.003933002431187558
-0.04869776582232301,-0.0027355785783121406
-0.003001816410027538,0.010178726494050255
0.010427502277226062,-0.0015995584502657503
-0.007767304255105296,0.0027533328079138893
0.0031032320121768603,-0.00006698780196121174
0.002444990637731887,-0.009725542188699816
-0.00805358832599552,-0.004540996819274236
0.010126151040177467,0.0005629161742245145
-0.004570147904238266,0.0012416201215135066
-0.005709051868410765,-0.009378235279870244
0.008371804250863818,-0.0037506872160609655
-0.0031756651469971482,-0.006729409481521662
0.004134545300097493,0.009557196477173653
-0.005788352894273685,0.006740214885337312
0.0032110879555643014,0.001473257475453257
-0.022285853223681158,0.0027333792936036602
0.01674605628644438,0.0014911947843431978
0.029088674511256133,0.0006236707616774808
0.008538445543001375,0.003957018963642886
0.006310994873928927,0.0009480167676061646
-0.00573346899851527,-0.002817411381772153
-0.008258719116098236,-0.0008630640534220068
0.005259474620090067,-0.013005125078028217
-0.001695547848854778,-0.010242946247381549
0.017149099246947238,0.0005878588898904103
0.01248048146436455,-0.0009380168349337217
