"Symbol","Wi","Day1","Day2","Day3","Day4","Day5","Day6","Day7","Day8","Day9","Day10","Day11","Day12","Day13","Day14","Day15","Day16","Day17","Day18","Day19","Day20","Day21","Day22","Day23","Day24","Day25","Day26","Day27","Day28","Day29","Day30","Day31","Day32","Day33","Day34","Day35","Day36","Day37","Day38","Day39","Day40","Day41","Day42","Day43","Day44","Day45","Day46","Day47","Day48","Day49","Day50","Day51","Day52","Day53","Day54","Day55","Day56","Day57","Day58","Day59","Day60","Day61","Day62","Day63","Day64","Day65","Day66","Day67","Day68","Day69","Day70","Day71","Day72","Day73","Day74","Day75","Day76","Day77","Day78","Day79","Day80","Day81","Day82","Day83","Day84","Day85","Day86","Day87","Day88","Day89","Day90","Day91","Day92","Day93","Day94","Day95","Day96","Day97","Day98","Day99","Day100","Day101","Day102","Day103","Day104","Day105","Day106","Day107","Day108","Day109","Day110","Day111","Day112","Day113","Day114","Day115","Day116","Day117","Day118","Day119","Day120","avgReturn"
"ASIANPAINT","2.2",-0.0014219975155574766,-0.021919409932548154,-0.025265496221445086,0.010104557908525613,0.0025516258015757447,0.025306493970381868,0.011283246930932727,0.006889611220135955,0.007895172530786004,0.012698221961664239,-0.003853968814141695,-0.0027790504183582165,0.010218270905437211,-0.02055442457650323,-0.017396103050171245,-0.0017704223028395388,0.006024475835999834,0.0008674311823625941,-0.005172364594977064,0.0100331471080985,0.004479839527484266,-0.005180040753378155,0.04009689207824328,0.012662982659014207,-0.009411539756987445,-0.008913769763517041,0.0010232127519475215,0.00581053812584039,0.0046001464419649085,0.00830625238973502,-0.01037645802138877,0.0016008107213471975,0.0023174526515492774,-0.009434461728808527,0.011402419012882649,-0.022627266987810344,-0.012647601798505529,0.003930852019104628,0.00030121513841187194,0.009388783208807185,-0.024867169847021364,-0.0062014515902451845,0.011743857972784126,0.02632526790625381,0.014340217183255661,0.0016004525120761452,-0.005486102366419298,0.008408495577491222,-0.020978850812583404,-0.024764695491890087,-0.06358122219306585,0.02863252087679869,-0.06548856292148314,-0.010505514411644053,0.08852737114174153,-0.1402794663756546,0.01761824813405718,0.04479131920854909,0.014938947232801104,-0.007916150238580142,-0.005735145060326414,0.04486041044648066,-0.03798387846472682,-0.05133474106745756,0.06765729513169459,-0.009145245633258851,0.02635254884269022,0.01786422975264967,0.022220860525175537,0.014491884864463544,0.007544065635263527,-0.014690416824324573,-0.002571574743919323,0.050405595458984466,0.004771089722068131,0.003238886001890283,0.013022823099833799,-0.014556938259044763,-0.03118830473396405,-0.004978864348602163,-0.046568400138247,-0.034380960049023,-0.005249712805523284,-0.010151126777347983,-0.009973060673909928,-0.005575279156795832,-0.029466117953676985,0.026225104353107088,-0.026162572365863147,0.020066901173623614,-0.0333880334639549,0.0018986445938686334,-0.0025931275620538997,0.04949835227578154,0.027694827686026928,0.007386056892884165,-0.006380922824124983,0.014912485658967821,0.02403255434080049,0.006030593743008527,0.009478791650148923,0.004241540810105703,-0.04823631579655382,0.0029380397209329157,-0.002624313182306514,0.0047729007015810425,-0.0037149431445095376,-0.015495546737763372,0.01660870538850247,-0.011695725774786477,0.0021628489506037235,-0.01621747377839301,0.0015042936275783884,0.01545872449522276,0.018274348591488337,0.019217314388726116,0.03762099027550254,-0.03333804169134485,-0.001332171203964892,0.003082799607957129,-0.052672533748930106
"MARUTI","3.24",0.002482334758474566,-0.010314022180971796,-0.029203576845773866,0.004430310718493583,-0.005428628839738838,0.027390810820690795,0.014195024747842136,0.0030284912466716695,0.004637670632716036,0.013016547391168067,-0.0027129147581179303,0.0077050259136043865,-0.009381375718473191,-0.019725980867772025,-0.022875228107652853,0.0016116349242987795,-0.0026094021888124017,0.002854671154724315,-0.021227312802472233,0.0018936492128548417,0.001447948015271774,-0.015234139934826713,0.014146250490731411,0.026856682939909535,-0.02204295214514031,-0.0027410551323429396,-0.007099545545728457,-0.01130991651671117,0.020434054895030734,0.0013577367318778986,-0.005430717950454066,-0.013026318065982884,-0.0010196510682641672,-0.018192339026328972,-0.003613005803738877,0.00014802222258363527,-0.04250036836039054,-0.008631606935803537,-0.02801438384661373,0.008813336621589158,-0.0010651952940283938,0.0003262742770880325,0.01605363544686603,-0.0002660847621536013,-0.002882104575298471,0.0125669072886049,-0.03798513530431707,-0.008837151470587723,-0.08186227220679412,0.03463498787338026,-0.06137608310759705,0.022572042330220726,-0.04484343371071007,-0.09959556353260612,0.053874471451101635,-0.16909165438992585,0.0630517090204165,0.11579308828642211,-0.025559629276820962,-0.047539950932640435,-0.06836920567196293,-0.009275820378667955,-0.009782466834188389,-0.055306267690575596,0.13514890703948132,0.03172188408280842,0.13378806247904643,-0.008166502909294762,-0.03574573553077633,0.007164813238071946,0.07293214333005488,-0.03154398472631924,-0.061944964485212396,0.03594217444210118,-0.004728983297595042,-0.02146872433968001,0.0021207125727038625,-0.0007219074804776151,0.003117199748549144,0.057285688623872,-0.08817279570998689,-0.01155261345387728,0.0027743574620555625,-0.01939810279161414,-0.020034533714459374,0.0609455657913191,0.002734059030012702,0.01712680063399873,0.015478207021434577,-0.0026691192840832944,-0.0743960611628286,0.017867086774047785,0.01803225912286034,0.03232864671151253,0.016672907072327645,0.021784793575776232,-0.0003335733709278588,0.04270280832483159,0.026049832503584253,0.032580033960639944,-0.017864512269426047,-0.011616670145912835,0.01177098642686632,0.009841518869852316,-0.0019840000768221685,-0.012642173659722714,0.002348993200997264,-0.04395136599755255,0.024990089603063002,-0.015462773716420549,0.004830507124971149,0.04071096034768458,-0.002060792873538625,0.03201566650363193,-0.00022890366589224767,-0.0016112992663961797,-0.022279734029188817,0.0012075113265180106,-0.0012842014831758815,-0.013240859230453823,-0.2233406579278686
"IOC","7.19",0.00833672776301129,-0.0011811324879067119,-0.01537250111901376,-0.0028022279388079927,-0.021678080371514787,0.021748103475743092,0.007630502541218282,0.011956941355887913,-0.0003938448966156676,-0.009456254038327356,-0.012330921949927538,-0.012082144526653368,-0.041989470602958566,-0.022978697834957082,-0.010017421815376184,0.04135501378300888,0.010984401231733365,-0.018386985456838617,0.0038314473937284457,0.0033927470306164415,-0.009721115505498265,-0.03158344997893721,-0.04759800764406285,0.05321610297005885,0.00790853198569644,0.020488289185874305,0.0038444722725773065,-0.01446802358931847,0.0021589036300563736,-0.008186174457850014,-0.0030408190119101696,0.003050093795110451,-0.028670688543853566,0.007602865296072032,0.013759403892520452,-0.016637435695309424,-0.015583252494296158,-0.000904615261184594,-0.019013178769539833,-0.024919215884678613,0.0009465709816478463,-0.01702133232122123,0.025974073978528068,-0.00046888525626459407,-0.01688545978093008,-0.03816794417895962,-0.013888898815600395,-0.02515092941401385,-0.09287923215739505,0.04948804155335503,-0.02764237420223251,-0.0033443887829649696,-0.020134294291476312,0.003995414178689728,0.03013082984565701,-0.06485232858225694,-0.013003133767898769,-0.023212026912905567,0.0019268019116117719,-0.014102544540014094,-0.0013003702488541525,0.06315101928905573,-0.03306802850188498,0.006966473375779552,0.04402515723270434,-0.015060240963855345,0.020183504903717498,-0.002997601863621396,0.000601267846612478,0.01802884681514026,0.015348324658762473,0.018023291299509463,-0.05197033572994794,0,0.0012048008930253937,-0.019253892942240818,0,-0.022699367780626863,0.010671669276050502,0.0459626950092196,-0.05285032196589747,-0.013166182467182569,-0.027318856160799404,-0.010450725275829204,-0.018481868328434372,0.013449899401787618,-0.005972089679560335,0.014686227659702195,-0.011184190448961809,0.004657331563733463,-0.052317840374068614,0.006988119897609202,0.02845239882766771,0.004723326333715489,0.014103466686342169,0.02185432484607822,0.005184724795432919,0.0019341571964124585,0.07078507356523696,0.03545678708945005,-0.004062663585861417,0.013985977920284077,-0.0126436606220816,0.040745051662723866,0.04138698976611476,-0.026315757125637416,-0.007722058089948223,-0.01778764345085789,-0.000565879153669912,-0.023782627756928826,-0.015661235753078703,-0.005892752021115259,0.005927682383460928,0.005303530768759694,0.032239154766868845,0.014764285943285157,-0.025181869484325513,-0.02353611318342764,0.04820691742510586,-0.02299498616567849,-0.27441906314249664
"SHREECEM","49.3",0.044896827728680665,-0.005180794154959788,-0.0027364363183617945,0.04266908908758431,0.021768321845824345,0.01663440187030037,0.023265909499390634,0.020723463935047818,-0.011297046394881173,0.007156184173435791,-0.018450195790756952,0.0015070152867284012,-0.008265597962223517,-0.007763701886399756,0.0027533443021490276,0.0027110911116701034,0.0024091143565500273,0.020043534443170183,-0.006627575422799258,0.0027386524443990504,-0.0008890792654394112,-0.02037019679235631,0.011326962263499296,0.052343441038107744,0.016663027517973723,0.004792331009349006,-0.00377808551952217,0.0017457416839289869,-0.00594107063458014,-0.004977147518139226,-0.0029891315792421468,-0.0074137771217013,-0.01659605401576706,-0.0104419535913537,0.03179520523869009,-0.005127719965183499,-0.019170807319359415,-0.010888903986869338,-0.004535038982377415,0.014804919719045254,-0.047945173457689776,0.016368984159467186,0.0239215006835345,-0.014292221060127317,-0.008161368302803739,0.001916274608392036,-0.054096906619677504,0.0015874133409192457,-0.07405379159976691,0.051037029558290405,-0.053974509885517614,-0.007570138670414667,-0.03557019866411735,-0.08098414360837203,0.06611428326579454,-0.10285282291185156,0.001214642552244254,0.02698464185806826,0.0066463508743713285,0.006385950397315264,-0.04136706594757332,0.03607239135386352,-0.05679838587772129,-0.04627875128961695,0.05390335757013524,-0.03430197436513109,0.05423934146227593,0.021599783366705566,0.0484073277947132,0.043570110056430696,0.000945664579325781,0.002644225268076904,-0.008869868059273289,0.020649594233113397,-0.026507423464860812,-0.00643583882642539,0.023370690978610397,-0.008195879686568541,0.016193237199100877,0.031114054677596516,-0.057815972765980994,-0.006067114093959757,0.012418992579137832,-0.016513800284351978,0.01629741022649379,0.009720896063618357,0.011223893530532289,0.03325107835843228,-0.02289095163655456,-0.006747559706406304,-0.05358571368056097,0.010362181416288247,0.05838885936729606,-0.008268209711645004,0.03423163370301399,0.03802581552207757,-0.00917880732868143,0.016178692208549936,0.002325946576533483,0.010164306600525237,0.006250763616569651,0.020239592914249305,-0.010790537022022628,0.032383517828666254,-0.04113697100984767,-0.008078013975776519,0.023965005915208146,-0.012183233301346118,0.053714615737678106,-0.012303117069929622,-0.00026669007416633305,-0.021522948619492954,0.010663043649978629,-0.008561161894174177,0.015623450112648103,0.03354587341394411,-0.008349373204794642,-0.022041746271862936,0.020617341400198563,-0.00807591899749098,0.10448608130946546
"TCS","9.31",-0.004590499046603563,0.019929010085592686,-0.00009085674874249441,0.002454143292197936,0.02239500093394397,-0.018135371340231254,-0.0003612903110309041,-0.010480869988992851,0.007555756749810965,0.009062412677363449,0.005343754266074868,-0.00879926755955252,-0.02196831335882367,0.00032238101668969536,0.016512822327048576,-0.004972976783980828,-0.003445994012215841,-0.006480722395452443,0.006684244869269993,-0.013348437239286132,-0.007773979781319255,-0.02750432139899898,0.011279161445438161,0.002496931597101489,0.01840830842659974,-0.008478673299065754,0.0038526982593110617,0.011888259386431602,-0.003954729456005435,0.008056921111624484,0.00976628936235046,-0.0035356582599252125,0.008721737932729807,0.0056734122445443414,-0.008755414259461306,-0.018007088438911554,-0.019218331352603528,0.019287453251470216,-0.015096302934053361,-0.008523159166874848,-0.0500357210995171,0.0005750072733322737,0.0174386162695982,0.023082213442094077,0.020089320677751207,-0.004047014701400418,-0.0680856655302062,-0.009455812776523676,-0.09410337900098034,0.020594950493189535,-0.06084264292913331,-0.02263610787003992,-0.002171354432553939,-0.003683578754585025,0.09845081381090995,-0.07107295708409228,0.020033631285178887,0.027684012963235315,0.023224472387131233,0.018733094359168267,-0.02521234747691912,0.026764117677780946,-0.06426268243039354,-0.031923950729199714,0.07314716509533568,-0.0392913372873368,0.03559183015658771,-0.003906803631167422,-0.01369909066338846,-0.011007593116340173,0.05253341578176187,0.0068929329095291265,-0.04453857067329636,0.018329408210705358,0.06145798011359903,-0.03178486711146852,0.009925473594179723,0.012223676830626877,0.025066538109486062,0.05709336188447862,-0.041698757033790224,0.0011914747234468444,-0.015082136774443915,-0.0062775782956897485,0.000925118944790979,0.022129516447062687,0.007337372483147663,0.00007691408602174804,-0.024260751677299956,-0.004967492062165001,0.027840836312173656,0.0015676012591517166,0.0025402796020309107,0.01924645337674345,0.014639475380952078,-0.03828544747293442,0.03206382819097363,-0.0004986963221482785,-0.01594077698676431,0.03696100248866547,0.0009290150322851088,0.0024495800565775437,0.02218798910152642,-0.020702369050145376,0.01147326186790491,0.00014479924458733173,0.017711957587757645,-0.019490356816136478,-0.01361439304304852,-0.004707025217290455,0.007832881963668364,0.0009776527877008246,-0.004736817610147773,0.0031891956333326386,-0.008143371593155722,0.0036243838375536954,0.003390086235397655,-0.012780296876569883,0.05096479290973179,-0.00811766655484195,-0.018246207846131512
"INDUSINDBK","2.38",0.030115171933846007,-0.00009811930285315701,-0.038885405449341486,-0.005274261515743786,-0.0020867162297265175,0.033628170608203244,-0.010877872283679568,0.03245600966575859,-0.03767089863300121,-0.05477003548537327,-0.010032166246429922,-0.02466728145719789,-0.015012053117489448,0.003303445756495093,-0.0066973108357717345,0.0033147689717759592,-0.011788611403042253,-0.03411596781929329,-0.012940490720370401,0.0027894002789400035,-0.02125968607192528,0.02220866876649407,0.0033760972970761807,0.0075608020051577815,0.00011788348028495934,0.04827934382030569,-0.026569197055930346,-0.018363178903303305,0.01388295534732047,-0.01179747009010626,-0.03651951113392272,-0.04448507007922009,-0.0025935789354804297,-0.02749477926810041,0.0012712135568146326,0.03506538186904005,-0.010108231826629281,-0.014014120413640132,-0.016336591398171507,-0.017136520856277447,-0.010308815827743989,-0.022462794014137952,0.02668524329684977,-0.037994761789663926,0.008490125468063209,-0.05600001135537793,-0.110070963293921,-0.054866558667350566,-0.0807216500079409,0.02434203146836127,-0.1736858172142302,-0.09034103409532233,-0.2372755620760297,-0.036349827351830476,-0.008332353994294354,-0.23594866005760887,-0.0716302726382007,-0.0353770388814554,0.4467308714131209,-0.056893755770178106,0.0055947160272957685,-0.15021772380351198,-0.025761423590774987,-0.08487943840166183,0.22557468436426303,0.03985928761153306,-0.009394964442796796,0.037936267656916094,0.033382096517493645,0.026644630111631207,0.08968768685796315,-0.037411738946809533,-0.12229035386624361,0.03754518539057294,-0.014306279819119404,-0.06598369924400975,0.06398537579142274,0.1488708758103094,0.0065164371116189996,-0.006261965970730673,-0.09633665853147058,-0.010282415108037474,0.016240715535509483,0.06780259953822709,-0.030813249283439696,-0.01578292746837736,0.029533960523322293,0.00537874009597932,-0.045920654978239404,-0.021728943441515797,-0.10019109382372925,-0.02375583863843733,-0.02854812492791696,-0.029387070693335838,-0.024365576663449937,0.029111883924429663,0.05959218630831797,0.04851604093846738,0.017577840728142995,0.04178842236018687,0.059985383412323574,-0.0054060410341014355,-0.040013919431759734,0.017588287014209485,0.06925535593062344,0.027236465072477005,0.07695626789552702,0.04713774624267601,0.010130913783106196,-0.07171922327293725,-0.017837122042071808,0.019406405853902537,0.01639014234059728,-0.031149875661657483,0.01292256813578641,0.06225766666170396,-0.074365892374054,-0.01359771256914924,0.03662000235714027,-0.025479622584507894,-0.6766152501450328
"INFY","5.09",-0.0029177807469794054,0.015380437482685243,-0.00958450026591592,-0.014820288459525727,-0.013325961657369106,0.013018559363388473,0.014569522683358786,0.04795768086926011,0.0027148094474888445,-0.010442920227460064,-0.000716550857862126,0.0011081835227410802,0.0007814523702001297,-0.007742888692593786,0.0100983949083118,0.018371835442910833,-0.002039877708298091,-0.005940636003638562,-0.0001284866105979137,0.015038602623976502,-0.011396752400313024,-0.006084293846216982,-0.011018754414015649,0.02664840515720769,-0.004188606246591484,-0.016824976714008302,0.007713778521935837,-0.005274646208629111,0.000452633036866871,0.009695576648080009,0.014339712012876146,-0.007320918385554358,0.0038146164977837147,0.010386933328150747,0.0035103021811820536,-0.004310098635454857,-0.001442944541452313,0.0032041893965965565,-0.01960169124116699,-0.006260023336378082,-0.05933018349824171,0.01277844977052005,0.00802917873813768,0.015729612363655693,-0.005469564220516351,-0.020739451812949564,-0.04668786550178846,-0.026190620468950206,-0.07988341058314102,0.0176647375366068,-0.09216158410821924,-0.04835805567991574,-0.03721055816394652,0.021055623806651075,0.07267889168548662,-0.10039299489299043,0.12033424200157866,0.02780612806825611,0.060706019227236445,0.015085581916429258,-0.03983460068387163,0.02361578687222981,-0.06032738532660418,-0.028367626807306742,0.09100225430056778,-0.011580653587481463,0.007362307041007506,0.0018075076764867153,0.0025885875416242236,-0.02378536758394779,0.00785450619121007,0.03904577512150093,-0.030766891008580283,0.013660735824145795,0.058346992171931344,-0.03135584406311523,0.01003037544661276,-0.005868146138146542,0.023989712661673625,0.05757153040010568,-0.05842068210465735,0,-0.011577855266110949,-0.0014266616831987754,0.013910844694193012,0.01290422334885641,0.006955642120213858,0.009452408945047671,-0.05186199095365418,-0.008888529182902831,0.017783221335009782,0.007079317146419178,0.0014209005063368983,0.003957926140949452,0.029976102170721088,-0.017043326743289927,0.036588063097029895,0.0027642154074491113,-0.009886837903259237,0.012373354258999616,0.012222125569529847,-0.009250088997035756,0.008837591497273175,-0.0059343160819939,0.024589564484591427,-0.0045085664286223575,-0.002438684586870468,-0.016623543737870235,-0.016904644090783485,-0.006502420460046529,0.019853137453873,0.0034940276160574974,0.01456690065282854,-0.011696366907883386,-0.0026220333327825456,0.024086985807873527,-0.009019634746123752,-0.01911366512276162,0.06809423584158626,-0.021986115929759385,0.0065967435914473516
"HDFCLIFE","1.16",0.020596970860955514,-0.005597142755961773,-0.0176788079883569,0.016786416946129885,-0.0017462284304745924,0.004214080491286265,-0.013301701368270006,0.00369129982064612,-0.01782862804412091,0.0037443838713369392,-0.014678433171922542,0.0002469537680042185,-0.015469470972418246,0.006268282490597609,0.017857142857142898,0.005303957568339428,-0.014204545454545425,-0.012433079939018103,0.006753356195648259,0.002153188891045536,-0.007602637267569723,-0.002081771962008134,-0.05657547350374478,0.013797962075713542,0.018059740118662317,0.017482238398534675,0.0034531924680574234,-0.012842075301827916,-0.007737416694872395,-0.008826091540809643,-0.0019883520834270414,-0.0056306305115500725,-0.014025590420346646,-0.005831505011051807,0.02932812071812755,-0.009670136111249884,-0.022144746655677883,0.015513574173334455,-0.021861303260810004,0.01732344426089287,-0.0398800708210279,0.019114179159561144,0.01623083859332741,0.00905053342668583,-0.006419211283196067,-0.029737122630262458,-0.055641701434935735,-0.007920479914464713,-0.0791548921482438,0.07242546086286732,-0.0649708805797179,-0.019506536823878345,-0.09785998237535244,-0.005960185784345706,0.0027581097561242968,-0.1812963817364304,0.1431492893585388,0.1098901133182521,0.0993553433730054,-0.07634309618831013,-0.06462585034013607,0.06993940873579553,-0.025943156335531473,-0.01767854433918794,0.11413690172934882,0.012964943896951466,-0.009127163339924263,0.011752224018991632,-0.012766797282926389,0.03815984637307942,0.011843960891135727,0.025832467796102463,-0.023509702884982907,0.01470733898096565,-0.030080401231173656,-0.07195495168164659,0.06926214508380225,0.002888074051540743,0.013781779885114767,0.016637884930310487,-0.04410732686230318,-0.0029231117619375455,0.02816461637700267,0.007230117704620681,0.05156202735703026,0.009902941130560403,0.0030464119359289153,-0.01907742601717437,-0.042089985486211935,-0.015555580216224663,-0.03683558821897464,0.005113441707200329,0.015898251192368713,0.030359911931077198,0.0019238805802270962,0.025669554738820145,-0.008178193544646934,0.02682296905906794,0.012383948462139532,-0.0135704060692649,-0.03177671799012789,0.0033019688936904265,0.03241242502162591,-0.002608144608989468,0.011234843182506086,-0.029115950665400705,-0.010160784915592158,-0.00009969764666099182,0.0012957119593197833,-0.004778009067906936,0.011602357234170961,-0.010480558003975595,0.031075176858942396,0.009981516148970807,-0.0013432185850477216,0.03199454765140144,-0.018247813082059923,0.02114750955725454,0.006500742647270461,-0.008673209070461199,-0.13557003515181065
"ICICIBANK","0.783",0.007172753769795066,-0.003237144060362256,-0.024403756100400967,-0.005326208346873803,0.005832831613244603,0.03869184354715262,-0.011074479092358078,-0.003054186791416074,-0.001856665513049935,-0.0037202382641855817,0.00289404200668469,-0.009494622338809313,0.0052626404608776736,-0.007104773238151159,-0.015441130581906812,0.009276153481041117,0.011654279394811614,0.006368876219074037,-0.016845021485283877,-0.0030292248847328413,0.010634327536499948,-0.012307380012649784,-0.01921437487300067,0.029580060830345794,0.015636752041912273,0.004637358770574557,-0.009508795441385798,-0.004660266461202271,0.010862417193315611,0.017693353947139924,-0.015110118291313437,0.008872435846522716,-0.007695148957431732,-0.0007384848540170838,0.006651839439649522,0.004038201645237991,-0.031352878270680944,0.002076128473682217,-0.01365476943839502,-0.015944312443118263,-0.03512171619947847,0.017797900660664803,0.017091471630441307,-0.01243320815247091,-0.007573534095191179,-0.03597620197519203,-0.05880539887857709,0.017258315448354686,-0.08590142923719683,0.0506284943487812,-0.09906086113888161,-0.08848348085516175,-0.033219910706688234,-0.04647232943892188,0.021119553010986683,-0.17847847853149798,0.04401408450704222,0.06880267755981244,0.042126873968563135,0.029068905688162373,-0.07782848825071016,0.03302490843996058,-0.03891893777147679,-0.07874015902488125,0.13762432599694216,-0.021925770508003976,0.07446307913788011,-0.03516200140450312,-0.00998030501703828,0.04475330265261005,0.09809937951160451,-0.037944349522534455,-0.08151116159552296,0.012354997824639863,0.05060276643039267,-0.051282066801285886,0.03897263716618985,0.03434898653831788,0.02945673453863,0.026184320069699955,-0.11074577608695056,-0.021298571067727954,0.0318875248551996,-0.013620369008835786,0.0028211201396623246,-0.05196925577778079,0.0032797698908792645,0.05245944877199046,-0.03150419843531167,-0.014355472746096368,-0.07499228785744666,0.006030109859191726,0.017815538864437194,-0.004089645100478447,-0.0438567883416433,0.0056692131361168055,0.08934059721865696,0.02509016731021416,0.01560350622083341,0.02199122616213619,0.026971242141442652,0.02425376680558112,-0.02522068052701455,0.026879419115873587,0.0072787667891527985,-0.03126737182235062,0.012767213779604042,-0.03328611898016991,0.008644724416208805,-0.038059284250217165,0.03578980937804884,-0.0029158768462044606,0.02939022498669781,0.033522692593661314,0.010307861808214283,0.023398194501804297,-0.07457128339257149,0.008330921705361947,-0.005413088024172036,-0.01718705212001892,-0.36078247582018785
"HCLTECH","0.64",0.002797306280104951,0.020050742258304347,-0.0052133844630718774,0.003866046213895217,0.002567403163058508,-0.009304417105758075,0.00008630063873092688,0.010596973751903833,0.013299154193370553,0.0024399266529441565,-0.004196302675184429,0.009355102547694194,-0.01594844666390425,-0.00882482907166334,0.011300400340286103,0.01405234436221928,0.018008252325337436,-0.005512596959918744,-0.004798527080958338,0.012303531688180571,-0.0016425080146507192,-0.02706249213452322,-0.02079815881373458,0.012778485785373843,0.015515789784412449,0.006883797697450041,0.013340038142474317,-0.0046075030156327215,0.009505610225221898,0.005649642536497896,-0.0026867842406782835,0.015021668962725644,-0.013190669786666361,-0.010432964994868947,-0.0021414200950642327,0.0037969293956401856,-0.021215312415439256,-0.021339176672253237,0.0019743570743508414,-0.018077461610562718,-0.06753333073352685,0.02872650272815961,0.02792433426374979,-0.0034509951517439938,0.02361927003606635,-0.017696045041883147,-0.04547867628290691,-0.006753698073697284,-0.08094251139350753,-0.0009122247070596718,-0.08561567118516322,-0.00011101800582639086,-0.03639186023692515,-0.04789863383064659,0.07606723141786279,-0.06237360589588711,0.0596907653085818,0.03517707770708735,-0.021634683434356945,-0.03808353100797204,-0.027052121512794035,0.04152745035723331,-0.0523602366159329,-0.018740166235664164,0.11175458277513474,0.026487855109103526,0.012848187021654732,-0.023025266091469123,0.04473543326159467,-0.03968670841476945,-0.009787929202147614,0.0323998622840485,-0.030425576118868012,0.014702678700017532,0.033088170372657,-0.02009623263833558,0.03204437077324455,-0.02483951681640608,0.04383350686495151,0.10533813196281001,-0.05390486928197957,0.011959253964321912,-0.0024982159392454234,-0.014159093384684183,0.012994577205066372,0.017650435446017472,-0.00028418781113588256,0.002559697860430631,-0.0213712557718727,-0.011981756436010255,-0.0009780351874112956,0.014684289135861815,0.016401371900583755,0.015377256485784837,-0.008319966427198656,-0.012066442174001489,0.013263369578232816,0.022036032556724976,0.014005306564282508,0.017264750233050415,0.0008040675662439655,0.004641126679557548,0.028695855263724934,-0.005181794948744017,0.003993384687459421,-0.009338628315840545,0.010212233288356746,-0.0011232691332899146,-0.012628578286585732,0.014367025415621203,0.003368140205914397,-0.008693398740970597,0.005383364557004156,-0.016149936427175514,0,0.018697359750131405,-0.03558820713118456,-0.01706569975699262,0.022452627113186248,-0.015469579967772614,-0.02866503880881588
"POWERGRID","0.299",-0.002045900484274754,-0.010763827024953916,0.0005181842856172247,-0.007250236100096581,-0.005998855640327366,0.012595049930088451,-0.0041461292715049,0.013791365041527696,0.0023100332635818165,-0.00512163149582073,0.011325611475717652,0.004835804326868619,0.0367274455403207,-0.01978980180544921,-0.002741794763508501,0.009497562997556712,-0.02475856849846573,-0.020055880087550583,-0.013212441554388462,0.010238952800500007,0.010394911071685994,-0.0388373372669251,0.002675939306921513,0.0373632551023256,-0.025726826072497277,0.0187483478568098,-0.012960064026415967,-0.019957936678935438,0.015541188981350621,-0.0007915470393630996,0.006337478124192617,-0.03384930815336801,-0.002715998963810051,0.007625296430842643,0.013513493418027184,0.009333362793180235,-0.016644616475460557,0.000268611475197014,-0.0016115837909686894,0.0032283703712991433,-0.026548694840987895,0.011019268026655999,0.04468660308495787,0.027908244572859845,-0.0055823808516797125,-0.027302771405100422,-0.0506295915232815,0.0024868442834106563,-0.08434393914847552,0.010836809317693784,-0.024638783841665936,0.02564104591142239,-0.11018528438766009,0.0208116528364451,0.06863752771632729,-0.02702698142196523,-0.0372549453672685,0.020027196433035032,0.053910190957680425,0.010419879385598612,-0.027187568743729247,0.02216523734845053,-0.028284141091468807,0.010349253091832962,0.011523686044681618,0.002215296600801386,0.038522169497900695,-0.02736398375138898,-0.0025007487023224182,0.02413035515975974,0.02662185527674831,-0.013412837352808198,-0.01722056440672172,-0.002766700483920696,-0.025893954754118174,0.007278521215181717,0.0028275452393998575,-0.015037688840277435,0.00540721516057666,0.02530840898510598,-0.018512801866643034,0.02892168552325942,0.01069359178024089,-0.02206767184075659,-0.017001550218540714,-0.0012578941101321732,0.028337575988644746,0.020514298827960496,-0.035103435996796356,-0.006218871909759124,-0.03316653190887933,0.02297738489006327,0.0025308112718129797,0.002839938299557613,-0.01919432119907363,0.009624586832397114,-0.0012710846397149928,0.000636351176062777,0.001907839472296551,0.008251363586648927,0.03903045781392771,-0.0030293688200271475,0.028562726335045967,0.01299849025694229,0.005249388753278702,-0.010443862574587875,-0.0029316758635786104,0.005586598844845676,-0.027485359886605016,-0.018340399787283607,-0.0033691051774057926,-0.019668034642249303,0.037304011458766474,0.03596256150999236,0.04200708585511711,0.04955199457606121,-0.047746092691928185,0.004761984292158724,-0.0008364185932607882,-0.005301345774475033,-0.05467891712630146
